"Catalog.","Old.","Order","Family","Genus","Updated.Genus","Species","Country","State","County","Date","Year","Locality","Collector","Remarks"
3064,"967A","Anura","Scaphiopodidae","Spea",NA,"hammondii","USA","TX","Starr","04/02/1969",1969,"14.0 mi. W. of Rio Grande","Maltz, Ward, & Aldridge",NA
3270,"1167A","Anura","Scaphiopodidae","Spea",NA,"hammondii","USA","AZ","Pima","08/25/1977",1977,"9.0 mi. S. of I-10 on AZ. 83","A. Zvirgzdins",NA
2534,"434A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","WA","Kittitas","08/05/1967",1967,"5.0 mi. SE of Kittitas","Mrs. B. Nason",NA
2576,"476A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2577,"477A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2578,"478A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2579,"479A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2580,"480A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2581,"481A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Harney","06/11/1974",1974,"Malheur Nat. Wildlife Refuge","J. Beatty",NA
2532,"432A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","WA","Grant","07/23/1967",1967,"O’Sullivan Dam; 4.0 in. deep in soil of window well","D. Moody",NA
2533,"433A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","WA","Grant","07/23/1967",1967,"O’Sullivan Dam; 4.0 in. deep in soil of window well","D. Moody",NA
2582,"482A","Anura","Scaphiopodidae","Spea",NA,"intermontana","USA","OR","Morrow",NA,1974,"Umatilla Nat. Wildlife Refuge","J. Beatty",NA
4306,"217S","Squamata:  Serpentes","Boidae","Charina",NA,"bottae","USA","ID","Washington","07/10/1965",1965,"Brownlee Creek","S. Metter",NA
4307,"218S","Squamata:  Serpentes","Boidae","Charina",NA,"bottae","USA","ID","Latah","05/24/1964",1964,"Tomers Butte","M. Leetzow",NA
4308,"219S","Squamata:  Serpentes","Boidae","Charina",NA,"bottae","USA","ID","Latah","05/24/1964",1964,"Tomers Butte","M. Leetzow",NA
8753,NA,"Squamata:  Serpentes","Boidae","Lichanura",NA,"orcutti","USA","AZ","Yuma","03/23/2004",2004,"Kofa NWR, Palm Canyon","S. Ince
B. Edmond","died 12/2009"
4200,"107S","Squamata:  Serpentes","Colubridae","Arizona",NA,"elegans","USA","TX","Ward","03/29/1969",1969,"Sandunes near Monahans",NA,NA
4201,"108S","Squamata:  Serpentes","Colubridae","Arizona",NA,"elegans","USA","TX","Bandera","04/05/1968",1968,"Tx 16; 3.0 mi. N of Jct. Hwy 2107, along bluffs ","Ward, Maltz, & Aldridge",NA
4129,"14S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"amoenus","USA","TN","Polk","05/26/1972",1972,"Lost Creek Camp","Hazelwoods",NA
4130,"15S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"amoenus","USA","TN","Polk","05/26/1972",1972,"Lost Creek Camp","Hazelwoods",NA
4133,"18S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"amoenus","USA","NC","Lenoir","04/28/1972",1972,"2.0 mi. NE of Seven Springs","J. Ward",NA
4134,"19S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"amoenus","USA","NC","Lenoir","04/28/1972",1972,"2.0 mi. NE of Seven Springs","J. Ward",NA
4136,"21S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"amoenus","USA","IL","Union","04/04/1966",1966,"Pine Hills",NA,NA
4117,"1S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4118,"2S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4121,"5S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4122,"6S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4123,"8S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4124,"9S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4125,"10S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4126,"11S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"Hercules Glade","Herp. Class","Spring 1971"
4127,"12S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Pulaski","05/01/1971",1971,"Near Mud Cave","Herp. Class",NA
4131,"16S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Barry",NA,1939,"Roaring River State Park","Rowe","Aug. 1939"
4132,"17S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney","04/25/1975",1975,NA,"Herp. Class",NA
4135,"20S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Shannon","04/02/1966",1966,"Near Ink",NA,NA
4137,"23S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney","05/08/1971",1971,"3.0 mi. W of Branson","Herp. Class",NA
4138,"24S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","05/01/1965",1965,"Cedar Creek","D. Metter",NA
4502,"416S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Stoddard","07/04/1975",1975,"Mingo Swamp","Herp. Class",NA
6294,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Shelby","09/28/1997",1997,"gravel rd., 1.6 airmi W of Walkersville","Janet Ratliff","SVL=27.9 cm
TL=32.2 cm"
6391,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","03/31/1998",1998,"Backbone Rd., 0.6mi S Jct. Engelwood Rd.","R. Daniel","male under tin
SVL=16.4 cm
TL=19.7 cm"
6792,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","05/25/1978",1978,"Ashland WLA","M.E. Clawson","MEC 436 male
SVL= 18.6 cm"
7089,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Greene","10/19/2000",2000,"Ritter Spring (Springfield) City Park; glade overlooking Little Sac R.","B. Edmond","female
SVL= 9.8 cm
SVL= 11.3 cm"
7288,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Randolph","05/07/2002",2002,"CR 2635 (Old 232), 0.45 mi N Jct. CR 2660 (257)
S7 52N 13W","R. Daniel","under trash, male
SVL= 22.8 cm
TL= 27.4 cm"
7565,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Warren","09/24/2003",2003,"Daniel Boone CA, Rd. #1224 pond
SWNE S8 46N 4W","Tracy Rittenhouse Scott Altnether","killed hatchling dug up ~8” below ground"
7741,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Texas","05/16/2004",2004,"Paddy Creek Rd, 1.6mi S Jct. Slabtown Rd
S20 33N 10W","B. Edmond","DOR"
7839,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Callaway","05/23/2005",2005,"Auxvasse Glade
N 38o 46.10’ W91o 49.87’","R. Daniel
J. Briggler
J. George","female
SVL= 12.0 cm
TL= 13.6 cm"
7883,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Moniteau","04/10/2005",2005,"8mi N California
S28 46N 14W","R. Krager, G. Pinson
G. Pinson, J. Pinson",NA
7917,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Polk","05/07/2005",2005,"Sentinel Cons. Area,
S side of CR E-325
S15 35N 22W","B Edmond","adult"
7922,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Webster","09/25/2005",2005,"Niangua Cons. Area
S5 31N 17W","B. Edmond",NA
8011,NA,"Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Madison","04/21/2007",2007,"Mark Twain NF; FR 2124, Little Grass Mtn. glade
N37o 27.69’ W90o 24.18’","R. Daniel, B. Edmond, C. Gerhardt, Herp Class",NA
8470,"UMC 7S","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Taney",NA,1971,"nr. Table rock Dam","Herp class","Spring 1971"
8471,"MEC 214","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","06/16/1978",1978,"Ashland Wildlife Area, MEC site 12","M. Clawson","male
3.0 g
SVL=16.9 cm"
8475,"MEC 170","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","09/07/1978",1978,"Ashland Wildlife Area, MEC site 07","M. Clawson","male
5.3 g SVL= 22.1 cm
transfer. to MTSU"
8477,"MEC 176","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","09/07/1978",1978,"Ashland Wildlife Area, MEC site 05","M. Clawson","male
5.2 g
SVL= 21.6 cm"
8478,"MEC 291","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","08/31/1978",1978,"Ashland Wildlife Area, MEC site 06","M. Clawson","male
5.4 g
SVL= 21.3 cm"
8479,"MEC 174","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","10/12/1978",1978,"Ashland Wildlife Area, MEC site 05","M. Clawson","male
7.2 g
SVL= 22.5 cm"
8480,"MEC 139","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","08/04/1978",1978,"Ashland Wildlife Area, MEC site 07","M. Clawson","male
6.8 g
SVL= 21.9 cm"
8481,"MEC 3","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","08/17/1978",1978,"Mark Twain Nat. For.
MEC site USFS 02","M. Clawson","male
4.3 g
SVL= 19.6 cm"
8482,"MEC 403","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","08/24/1978",1978,"Ashland Wildlife Area, MEC site 06","M. Clawson","male
7.6 g
SVL= 22.9 cm"
8483,"MEC 292","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","08/31/1978",1978,"Ashland Wildlife Area, MEC site 06","M. Clawson","male
4.2 g
SVL= 19.3 cm"
8484,"MEC 344","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","07/14/1978",1978,"Ashland Wildlife Area, MEC site 09","M. Clawson","male
6.2 g
SVL= 21.7 cm"
8486,"MEC 444","Squamata:  Serpentes","Colubridae","Carphophis",NA,"vermis","USA","MO","Boone","06/02/1978",1978,"Ashland Wildlife Area, MEC site 05","M. Clawson","female
8.3 g
SVL= SVL= 25.2 cm"
6224,NA,"Squamata:  Serpentes","Colubridae","Carphophis ",NA,"vermis","USA","MO","Cooper/Moniteau","04/19/1997",1997,"Prairie  Home Cons. Area;
glade; 1.1 airmi SW Cedron School","R. Daniel
K. Daniel
J. Daniel","under rock ; male
SVL=21.1 cm
TL= 25.1 cm"
6435,NA,"Squamata:  Serpentes","Colubridae","Carphophis ",NA,"vermis","USA","MO","Taney","05/11/1998",1998,"Drury-Mincy Cons. Area, Bear Mtn. glade. ","R. Daniel
B. Edmond","dead male on forest floor, apparently killed by bird
"
7319,NA,"Squamata:  Serpentes","Colubridae","Carphophis ",NA,"vermis","USA","MO","Benton","05/19/2002",2002,"Big Buffalo Creek Cons. Area; Big Buffalo Rd, 0.7mi SW Jct. Rt. FF","R. Daniel
B. Edmond","female
SVL= 12.6 cm
TL= 14.3 cm"
8468,"UMSL 27","Squamata:  Serpentes","Colubridae","Carphophis ",NA,"vermis","USA","MO","Ripley","05/21/1973",1973,"Mark Twain Nat. For.
Buffalo Creek","M. Markowitz
J. Schafers",NA
4166,"71S","Squamata:  Serpentes","Colubridae","Cemophora",NA,"coccinea","USA","FL","Wakulla","11/27/1969",1969,"St. Marks’ Wldlfe Refuge","T. Wiltshire",NA
4167,"72S","Squamata:  Serpentes","Colubridae","Cemophora",NA,"coccinea","USA","MO","Camden",NA,1964,"Lake of the Ozarks State Park","K. Stewart","Late July-1964"
4592,"498S","Squamata:  Serpentes","Colubridae","Chilomeniscus",NA,"cinctus","USA","AZ","Maricopa","06/04/1977",1977,"1.0 mi. S of Stewart Mt. Dam on Bush Hwy.","A. Zvirgzdins, & B. Werner","Died in captivity"
7936,NA,"Squamata:  Serpentes","Colubridae","Clonophis",NA,"kirtlandii","USA","MO","Clark","04/28/2006",2006,"US 136
N 40o 23.44’ W 91o 36.2’
NESWNW S31 65N 6W","C. Shulse","dead by barrow pit
TL= 21.7 cm
SVL= 17.2 cm"
7979,NA,"Squamata:  Serpentes","Colubridae","Clonophis",NA,"kirtlandii","USA","MO","Marion","03/28/2007",2007,"MO 24, nr Palmyra
39o 49.21’N 91o 30.81’W
S 13 58N 6W","Nathane Muenks","DOR male
SVL= 34.9 cm
TL= 42.6 cm"
8657,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Grundy","05/04/1964",1964,"Trenton","H.D. Crawford",NA
4353,"266S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Pulaski","04/23/1966",1966,"2.0 mi. E of Jerome","Herp. Class",NA
4354,"267S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Taney","04/15/1975",1975,NA,"Herp. Class",NA
4355,"268S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Taney","04/25/1975",1975,NA,"Herp. Class",NA
4356,"269S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","10/28/1945",1945,"Columbia",NA,NA
4357,"270S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Barry",NA,1939,"Roaring River State Park","Rowe","Aug. 1939"
4358,"271S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","03/28/1952",1952,"Columbia","R. Smithson",NA
4359,"272S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","WA","Kittitas","08/10/1967",1967,"5.0 mi. SW of Ellensburg in Robinson Canyon","D.& K. Metter",NA
4360,"273S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","ID","Gooding","06/13/1964",1964,"7.0 mi. SE of Bliss","G. Anderson",NA
4472,"386S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Stone","07/20/1958",1958,"Outside Mud Cave",NA,NA
4473,"387S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Maries","07/18/1958",1958,"2.0 mi. N of Jct. of Hwys. US 63 &St. 28",NA,NA
4474,"388S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Jackson","06/09/1966",1966,"Lake City","Ward",NA
4475,"389S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Pulaski","04/22/1966",1966,"3.0 mi. W of Jerome",NA,NA
4477,"391S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","ID","Kootenai",NA,1964,"Post Falls",NA,"Spring 1964"
4689,"583S","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Linn","05/05/1984",1984,"Pershing State Park","R. Daniel, C. Daniel, & D. Combs",NA
4920,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Barry",NA,1939,"Roaring River St. Pk.","Rowe","coll 8/39"
6002,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Knox","07/16/1995",1995,"MO 6, 1.8 mi W Co Rd 124 & 3.75 mi W jct MO 15, 4 airmi WSW Edina","B. Edmond","DOR"
6049,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","10/26/1995",1995,"Columbia, 800 Grey Oak Dr. ; Hawthorne Educ Serv","Brad Kurtz","Albino on sidewalk 1100hrs, 65F, sunny, windy"
6075,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Cooper","04/12/1996",1996,"Prairie Home Cons Area, 0.2 mi NE Schaaf Crk parking lot, powerline cut","R. Daniel","under rock
SVL=28.5cm
TL=37.7cm
"
6260,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","08/14/1997",1997,"Easley River Rd., 0.9mi N jct Rt. N","R. Daniel","DOR male
SVL=22.2cm
TL=29.5cm"
6563,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Callaway","10/16/1998",1998,"CR 356, 1.3mi W Jct. Rt. J","R. Daniel","DOR male
SVL=33.3 cm
TL=44.5 cm"
6681,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Cole","08/25/1999",1999,"Rt. J, 1.8 mi E Jct. US 63","R. Daniel","DOR male
SVL= 21.4cm
TL= 28.3cm"
6696,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Bollinger","09/05/1999",1999,"Castor River Cons. Area
at Blue Pond Nat. Area rd.","R. Daniel
B. Edmond","DOR"
6711,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Monroe","10/07/1999",1999,"CR 1009, 2.2mi S Jct. Rt. YY","R. Daniel","AOR female
SVL= 29.6cm
TL= 38.2cm"
6712,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Audrain","10/07/1999",1999,"CR 153, 0.5mi N Jct. CR 140","R. Daniel","AOR female
SVL= 34.1cm
TL= 42.4cm
"
6717,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Callaway","10/10/1999",1999,"Whetstone Creek Cons, Area; Big Lake parking lot","R. Daniel","DOR female
SVL= 65.3cm
TL= 85.4cm"
6718,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Callaway","10/10/1999",1999,"CR 1005, 0.15mi S Jct. Rt. EE","R. Daniel","DOR male
SVL= 29.6cm
TL= 37.7cm"
6743,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Carter","10/03/1999",1999,"US 60, 1.9 mi E Jct. Rt. Z","B. Edmond","DOR"
7084,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Gentry","09/29/2000",2000,"gravel rd., ca. 0.5 mi W Gentryville
S35 62N 31W","P. Frese","DOR male
SVL= 51.1 cm
TL= 67.6 cm"
7090,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Polk","10/20/2000",2000,"MO 123, 2.3 mi S Jct. MO 32","B. Edmond","DOR female
SVL= 72.4 cm
TL= 94.2 cm"
7217,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Harrison","09/24/2001",2001,"Rt. W
S29 65N 28W","P. Frese","DOR"
7354,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Marion","06/13/2002",2002,"MO 168, 2.5 mi W US 61
S22 58N 6W","E. East","DOR male
SVL= 39.2 cm
TL= 50.7 cm"
7461,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Madison","04/20/2003",2003,"Amidon Cons. Area, CR 208
SW S10 33N 8E","R. Daniel
B. Edmond
Herp Class","male
SVL= 76.8 cm
TL= 103.3 cm"
7572,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Scotland","10/04/2003",2003,"unnamed gravel rd, 3.45 airmi. SSE South Gorin
NE S33 64N 10W N40o 22.59’ W92o 14.58’","R. Daniel","AOR male
SVL= 30.6 cm
TL= 39.6 cm"
7577,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Schuyler","10/04/2003",2003,"Rt. J, 0.8mi E Jct. US 63
SWNW S11 64N 15W
","R. Daniel","DOR male
SVL= 80.4 cm
TL= 108.1 cm"
7578,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Knox","10/04/2003",2003,"MO 15 X Rt. F","R. Daniel","DOR female
SVL= 32.0 cm 
TL= 41.5 cm"
7630,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Madison","04/20/2003",2003,"Fredericktown; MO 72, 0.1mi W Little St. Francis R.","B. Edmond","DOR juv."
7764,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Pulaski","05/16/2004",2004,"Rt. K, 1.5mi W Jct. Rt. J","B. Edmond","DOR"
7788,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Pettis","10/23/2004",2004,"Rt. D, 0.7mi E Jct. Rt. H
N 38o 51.19’ W93o 16.79’","R. Daniel","DOR female
SVL= 29.7 cm
TL= 38.9 cm"
7802,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Pike","10/02/2004",2004,"CR 18, 0.1 mi W Jct. Rt. E
S33 54N 4W","B. Edmond","DOR hatchling"
7804,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Gasconade","10/11/2004",2004,"MO 19, 0.9mi N Jct. Frene Crk Rd (CR209)
S12 45N 5W","B. Edmond","DOR juv."
7820,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Crawford","10/06/2004",2004,"Rt. E
NWNW S14 30N 3W
N 38o 0.91’ W 91o 13.63’","J. Briggler
E. Forbes","DOR"
7830,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Wayne","04/23/2005",2005,"Mingo NWR, Monopoly Lake Overlook","N. Gordon
J. Johnson
Herp Class","female
SVL= 101.7 cm
TL= 130.1 cm"
7928,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Hickory","10/15/2005",2005,"CR 64, 0.2mi E Jct. CR 104
S36 38N 22W","B. Edmond","DOR"
7964,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Scotland","09/15/2005",2005,"MO 15 in Myers and Dowdall  Roadside Park","E. East","DOR
N 40o 22.925’
W 92o 12.518’"
7995,NA,"Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Christian","100/20/2007",2007,"MO 125, 0.1mi N Taney Co.","M. Bowe
B. Edmond","AOR"
8540,"MEC 229","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","08/10/1978",1978,"Ashland Wildlife Area, MEC site 04","M. Clawson","male
55.9 g
SVL= 50.2 cm"
8541,"MEC 223","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","07/14/1978",1978,"Ashland Wildlife Area, MEC site 05","M. Clawson","female
218.9 g
SVL= 84.2 cm"
8542,"MEC 226","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","07/07/1978",1978,"Ashland Wildlife Area, MEC site 01-A","M. Clawson","female
96.3 g
SVL= 67.9 cm"
8543,"MEC 154","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","05/26/1978",1978,"Ashland Wildlife Area, MEC site 01-B","M. Clawson","male
75.9 g
SVL= 59.0 cm"
8544,"MEC 561","Squamata:  Serpentes","Colubridae","Coluber",NA,"constrictor","USA","MO","Boone","06/02/1978",1978,"Ashland Wildlife Area, MEC site 01-B","M. Clawson","male
75.3 g
SVL= 59.2 cm"
